date,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,symbol,interval,tx_count,price_usd,fee_total_btc,supply_btc,hash_rate_x,active_addresses,difficulty,hash_rate_y,blk_size_mean,miners_revenue_usd,tx_count_day,market_cap_usd,tx_volume_usd,nvt
2020-12-22,22736.05,23850.0,22387.0,23826.99,326124.313,7526843284.05874,1923785,163772.657,3781514220.20078,BTCUSDT,1d,322307.0,23756.8887685564,133.41413968,18578302.69249341,132718173.76280424,1095221.0,18670168558400.0,132718173.16882376,317178.399225,23995220.12075107,324163.0,435480720132.8178,6418279942.846496,67.85006637458741
2020-12-23,23826.74,24235.42,22572.52,23238.27,394754.939,9276578416.54451,2386530,192721.439,4531460324.37955,BTCUSDT,1d,337585.0,23307.2709018118,142.74145818,18579265.19248795,142927263.4125759,1138302.0,18670168558400.0,142927263.41257942,317364.353312,26038110.232698534,338463.0,442833146437.5,6427851084.363599,68.89287580335154
2020-12-24,23237.73,23819.81,22700.0,23737.44,237754.257,5517917922.31023,1532684,120539.758,2799029134.68061,BTCUSDT,1d,271363.0,23707.6330440678,106.72663836,18580052.69248795,116940488.24665304,969168.0,18670168558400.0,116940488.24665588,317556.484993,20751169.501283977,269559.0,429605170362.5,4019021845.006808,106.89296722689804
2020-12-25,23738.75,24827.64,23450.0,24730.0,284523.431,6874550222.92909,1821407,144345.703,3489090196.96053,BTCUSDT,1d,298020.0,24669.1643220339,88.26712103,18580952.69248795,133646272.28188916,1021183.0,18670168558400.0,133646272.28189243,317716.457446,23792132.986943312,303901.0,447992830471.875,2352003684.944295,190.47284378828908
2020-12-26,24729.99,26926.0,24507.24,26508.83,367265.555,9382122680.48018,2300815,186138.692,4756955732.52784,BTCUSDT,1d,277615.0,26478.0681052016,71.30821168,18581808.94247703,127149578.49040844,957062.0,18670168558400.0,127149578.49041158,317901.639685,23722327.94400382,273954.0,472884888018.75,2615234142.573132,180.8193309810027
2020-12-27,26508.84,28459.84,25850.0,26305.64,540264.148,14678578951.91622,3325654,263441.238,7160381538.94652,BTCUSDT,1d,304240.0,26430.8565971946,89.69825858,18582733.94247703,137344635.42361856,1049825.0,18670168558400.0,137358668.73416725,318091.265009,27533619.89224247,309005.0,512832441078.125,4714768342.628513,108.77150345677804
2020-12-28,26301.76,27538.82,26117.1,27102.66,267563.468,7224208281.73227,1946973,129242.798,3490324558.14382,BTCUSDT,1d,314503.0,27039.3490199883,102.75293568,18583733.94247703,147934525.66917643,1154354.0,18600034145237.133,147938033.9968089,318284.261041,29968235.311181773,308983.0,506354938031.25,8026930076.872239,63.08201680866709
2020-12-29,27101.45,27441.73,25913.01,27402.83,260759.449,6956813209.79086,1833178,126931.719,3387490332.21496,BTCUSDT,1d,334580.0,27231.2034552893,104.81623265,18584683.94247703,140537799.38571763,1146131.0,18599593048299.0,140537799.38571388,318491.948275,28221057.092363108,336311.0,491383802756.25,5504342175.362542,89.27203053539911
2020-12-30,27402.83,29063.72,27401.0,28906.99,374737.655,10558400366.54597,2363568,185801.158,5237447909.15044,BTCUSDT,1d,340919.0,28844.6136781999,107.45673782,18585758.94247703,159029615.0943647,1221579.0,18599593048299.0,159029615.0943604,318685.941247,33896444.42080255,338258.0,520302297281.25,5840540994.996466,89.08460667033891
2020-12-31,28906.99,29376.7,27848.0,28951.68,313648.835,9030623930.44815,2151517,148980.53,4291721563.30506,BTCUSDT,1d,338444.0,29022.6714126242,109.73464271,18586796.44247703,153482070.67763954,1193822.0,18599593048299.0,153482070.38176647,318902.037985,33284139.091827303,344918.0,532877463625.00006,5636631338.131147,94.53828566366346
2021-01-01,28948.19,29668.86,28627.12,29337.16,210716.398,6157505024.08511,1511793,101247.902,2960175587.62208,BTCUSDT,1d,261318.0,29380.6937327878,48.65132609,18587727.69247703,137764026.73355144,1001890.0,18599593048299.0,137764027.0294169,319114.0485,29068047.02881674,258080.0,545565564818.75006,4343208402.410698,125.61348990666298
2021-01-02,29337.15,33480.0,28958.24,32199.91,545541.08,17122938614.7061,3514545,273388.463,8578964529.70894,BTCUSDT,1d,297595.0,32022.6810578609,81.97052081,18588671.44247703,139613208.60028526,1140633.0,18599593048299.0,139613208.60028157,319315.580633,31908499.940662757,297111.0,597462473634.375,6152237015.4746895,97.11304556888507
2021-01-03,32198.41,34832.25,32000.02,33054.53,487486.989,16389111411.5276,3325307,238761.657,8029365512.72767,BTCUSDT,1d,359641.0,33277.8353050848,85.00530179,18589658.94247703,146085344.09831175,1184688.0,18599593048299.0,146085344.09830785,319526.405445,35922359.22404933,359116.0,624947521373.4375,5847742860.444979,106.86987035642034
2021-01-04,33053.93,33653.56,27800.0,32031.07,506128.023,15879195836.25302,3470951,242947.199,7626162910.4066,BTCUSDT,1d,370865.0,31802.1467136178,109.54747814,18590740.19247703,159954206.02773148,1270082.0,18599593048299.0,159954205.87979275,319729.832857,39752808.81415808,373734.0,596448908315.6249,7503147813.225784,79.49315716055408
2021-01-05,32029.55,34500.0,29900.0,33999.52,433720.833,13959353458.55198,3077140,214417.082,6904989558.83828,BTCUSDT,1d,355008.0,34013.1741724138,114.15544995,18591721.44241151,145160753.60874835,1230529.0,18599593048299.0,145160753.31287554,319957.982033,35314776.48318403,354091.0,597772815706.0186,6775407806.433055,88.22683929644064
2021-01-06,33999.51,37037.51,33356.46,36823.68,444019.83,15515216052.16546,3343780,221236.888,7735680984.28917,BTCUSDT,1d,398455.0,36643.2777223846,128.44155786,18592827.69241151,163652569.02152643,1344921.0,18599593048299.0,163652569.02152207,320160.890674,43004565.11013959,397384.0,647943249318.75,7549976673.166344,85.82056307824493
2021-01-07,36825.77,40565.62,36337.36,39498.92,520147.908,19955559504.79166,3936708,257944.968,9900486395.62111,BTCUSDT,1d,402123.0,39215.6511490356,122.79717236,18593877.69238421,155331252.39643875,1292297.0,18599593048299.0,155331251.95263115,320390.014476,45226287.01495596,401744.0,726288515700.0,9896769612.735806,73.38642245095458
2021-01-08,39498.32,42125.51,36539.77,40637.23,518080.826,20667265854.49486,4247011,254344.167,10152865266.04328,BTCUSDT,1d,358440.0,40775.4045634132,135.8746709,18594802.69238421,136839436.2439882,1237271.0,18599593048299.0,136839436.24398455,320603.341523,42358095.25666046,358526.0,756810789190.625,8838843563.36015,85.6232813450675
2021-01-09,40638.91,41539.88,38733.28,40136.04,260882.805,10520523013.40685,2489926,126105.315,5086880791.19798,BTCUSDT,1d,318922.0,40370.6823495032,108.18061856,18595671.44238421,134307072.19635198,1094947.0,19365166707094.76,133808024.52210464,320794.958819,40693122.11401789,321389.0,755461798650.0,5814286455.439408,129.93198811923807
2021-01-10,40136.05,41412.12,35268.0,38221.67,436759.048,17027093434.55105,3699058,211717.223,8261995935.20996,BTCUSDT,1d,332604.0,38329.3401665693,91.96246653,18596665.19238421,162879650.92477036,1177151.0,20607418304386.0,162879650.9247733,320970.191524,43171347.77742759,331865.0,733641223250.0,4278195465.100052,171.48380181194986
2021-01-11,38200.01,38322.18,30448.0,35408.46,906275.651,30742156595.35393,7483656,443696.59,15052872048.13838,BTCUSDT,1d,333441.0,35269.5137177089,137.49163569,18597627.69238421,157757649.32336253,1211948.0,20607418304386.0,157757649.32336533,321174.048974,37697672.105572425,333958.0,608062020849.9999,6926936905.870075,87.7822375334055
2021-01-12,35406.92,36693.44,32600.0,34056.9,449065.693,15590695938.85224,4292644,222279.828,7719925265.67209,BTCUSDT,1d,336350.0,33712.4685452952,163.45319692,18598552.69235145,151611247.72948113,1202314.0,20607418304386.0,151611247.4016758,321380.113784,38534703.86316562,336627.0,629575073106.25,7357383072.698131,85.57051697396118
2021-01-13,34065.53,37880.0,32420.0,37421.07,398188.088,13803091615.05157,3801367,199377.684,6916994865.68764,BTCUSDT,1d,320071.0,37296.5475277615,137.09102501,18599502.69235145,155708849.33841553,1163164.0,20607418304386.0,155708848.68280214,321576.046068,37493720.35220138,319167.0,644355015300.0,5277220346.7589445,122.10121483665863
2021-01-14,37416.34,40189.39,36764.33,39163.31,353142.386,13663753723.40309,3501513,175843.746,6805766674.20038,BTCUSDT,1d,338553.0,39045.518340152,142.05322602,18600421.44232415,150586847.08139154,1167975.0,20607418304386.0,150586847.08139417,321768.18095,42518141.3229426,338809.0,731575732875.0,8352711917.09365,87.58541419079062
2021-01-15,39163.31,39790.0,34478.0,36755.24,437610.113,16148530126.35195,4212641,215685.402,7958729167.12342,BTCUSDT,1d,345053.0,36710.3174248977,146.268094,18601390.19232415,158782049.8075481,1209589.0,20607418304386.0,158782049.6436469,321958.923378,41733817.69406035,344002.0,656855316406.25,6530346131.642983,100.58506902466293
2021-01-16,36755.25,38000.0,35366.0,36025.66,301102.477,11103654689.8084,3011057,146509.381,5406319579.73528,BTCUSDT,1d,308421.0,36177.2610970193,87.66722907,18602308.94228047,150586846.5896793,1115276.0,20607418304386.0,150586847.08139417,322162.948202,38126679.70239878,308461.0,690073754045.3845,2570302174.965144,268.479621099314
2021-01-17,36025.65,36898.0,33863.5,35869.83,287686.129,10206002445.01776,2832554,142749.218,5067322177.93342,BTCUSDT,1d,268872.0,36069.939466803,64.49934386,18603140.19158081,136245242.43354535,1002014.0,20607418304386.0,136245242.59745187,322356.7137,31937013.5207863,271874.0,669448007825.0,2561329124.5043206,261.3674288947753
2021-01-18,35875.72,37547.94,34808.47,36686.86,253386.703,9167208119.70183,2509593,126929.278,4593293225.33017,BTCUSDT,1d,313873.0,36594.2964018118,85.27979158,18604046.44158081,148538046.4408284,1077578.0,20607418304386.0,148538046.440831,322532.980588,36250411.753908925,313816.0,677767755153.125,3849376580.2371182,176.0720836285067
2021-01-19,36690.0,37961.0,35850.0,35891.03,257889.419,9530202433.37249,2463060,127747.175,4722978204.94744,BTCUSDT,1d,326366.0,36250.1461893629,98.06347951,18604977.69158081,152635647.7219547,1095890.0,20607418304386.0,152635647.72195736,322727.574032,38439879.37535342,325083.0,693692299846.875,7509307340.108117,92.3776679297411
2021-01-20,35891.74,36461.44,33403.0,35500.0,329192.419,11521126165.52288,3069181,160202.354,5609941255.6082,BTCUSDT,1d,315516.0,35515.480012858,95.2507255,18605858.94155351,144440445.15970212,1107233.0,20607418304386.0,144440445.1597046,322917.977201,34297105.93950238,314809.0,650836907478.1249,5094690667.83868,127.74807145538226
2021-01-21,35499.23,35636.17,30069.9,30879.97,550562.277,17863845664.01804,4767974,269649.681,8750951225.90137,BTCUSDT,1d,288464.0,31022.9510280538,121.05707506,18606665.19154805,132147640.82461096,1059467.0,20607418304386.0,132147641.31632549,323098.295987,30287474.72314571,290754.0,583045155831.25,4661464273.179369,125.07768410581036
2021-01-22,30875.77,33831.52,28880.0,32986.34,453568.538,14265924156.72767,4072699,225783.671,7105649881.87084,BTCUSDT,1d,326671.0,32986.4357568673,114.46279896,18607546.44154805,144440445.15970212,1115180.0,20607418304386.0,145464845.4799862,323267.782096,31865792.143227555,326935.0,605028914700.0,5354605407.599176,112.99225034235987
2021-01-23,32990.08,33495.0,31405.0,32086.48,256776.411,8300485557.20308,2533905,126744.171,4098792684.45926,BTCUSDT,1d,303320.0,32036.2822723553,73.30004331,18608521.44154805,160859266.69140872,1128728.0,20737086011821.6,159781151.23197326,323449.834946,33751644.506897256,305209.0,598993079956.25,2103201286.0037167,284.800643639009
2021-01-24,32086.48,33125.75,30914.2,32275.63,212107.044,6824806447.15319,2205550,106443.006,3426090935.55021,BTCUSDT,1d,254109.0,32216.1042904734,58.54660223,18609390.19154805,143884925.71895775,1004162.0,20823531150112.0,143884925.38771522,323649.493637,30284997.15879116,253971.0,593488194250.0,1966307038.647313,301.8288510314645
2021-01-25,32274.88,34880.0,31921.47,32253.68,316687.524,10588161978.70822,2871028,157598.395,5269771249.60753,BTCUSDT,1d,312958.0,32419.7059462303,100.70751127,18610265.19154805,144920068.40457904,1121794.0,20823531150112.0,144920068.73582825,323831.394778,33137293.923932903,309102.0,630539797225.0,3905630182.601754,161.44380490345424
2021-01-26,32253.68,32950.0,30810.0,32474.14,346861.707,11060562208.1513,3088089,172363.344,5498592866.30905,BTCUSDT,1d,335923.0,32640.6391426067,82.21951972,18611271.44153713,166658079.04619855,1182517.0,20823531150112.0,166658079.0462025,324024.699614,35209827.729441255,336935.0,590752941037.5,4228927064.0523696,139.69333878069085
2021-01-27,32474.81,32562.2,29240.0,30381.04,431022.839,13269633440.99824,3665833,213394.744,6569777789.60455,BTCUSDT,1d,323598.0,30358.9347235535,83.11742251,18612158.94153713,146990355.43205088,1106142.0,20823531150112.0,146990355.43205437,324243.586211,30148573.701184303,323553.0,555019146000.0,5425004803.729349,102.30758609069973
2021-01-28,30382.96,33778.95,29843.33,33399.75,311528.373,9909261735.25709,2824829,158511.479,5044260580.57025,BTCUSDT,1d,325159.0,33511.287595149,86.63632959,18613065.19153713,150095785.47638997,1097896.0,20823531150112.0,150095785.47639358,324426.425364,32031715.884661224,325146.0,591853192937.4999,4988231552.939995,118.64990360936027
2021-01-29,33399.99,38641.1,31960.0,34269.35,713579.785,25293550971.74301,5920737,355439.304,12607381324.40294,BTCUSDT,1d,339577.0,34166.1494259497,169.10207572,18614015.19153712,157341788.91318125,1208741.0,20823531150112.0,157341788.913185,324617.270198,39455373.63302356,341036.0,693001455069.895,8288844085.460961,83.60652558122713
2021-01-30,34267.04,34988.88,32849.06,34289.85,267861.872,9109013883.23461,2754794,133627.383,4545355581.08445,BTCUSDT,1d,313065.0,34349.9170952659,138.18802212,18614865.19153712,140779494.68088105,1087755.0,20823531150112.0,140779495.34337604,324816.810174,33651946.62402073,312313.0,635183513000.0,3416568799.038823,185.9126949759346
2021-01-31,34284.76,34393.22,32193.04,33126.21,211293.891,7052326918.52193,2233259,103318.718,3448995451.58184,BTCUSDT,1d,287082.0,33157.8325745178,98.23914303,18615765.19153712,149060642.12827694,1063553.0,20823531150112.0,149060642.12828052,324993.65927,33412205.26586177,290753.0,617646992400.0,3119627987.413366,197.9873866025035
2021-02-01,33125.11,34720.0,32322.47,33546.09,240632.325,8121385637.13714,2421173,122660.726,4140348904.80228,BTCUSDT,1d,283467.0,33570.2718468732,131.19975697,18616508.94150982,123182058.42545108,999221.0,20823531150112.0,124217201.7735671,325182.480193,30096215.73409861,280863.0,624766384000.0,4586348228.014149,136.22305872542057
2021-02-02,33546.08,36041.0,33450.0,35504.06,239856.23,8364687573.37923,2345193,123537.063,4307892154.68184,BTCUSDT,1d,363397.0,35596.1489094097,145.95035951,18617465.19150436,158376932.26129428,1202183.0,20823531150112.0,157341788.913185,325340.232112,38671645.45825114,364551.0,647268320981.2499,4346023783.550835,148.93345117693116
2021-02-03,35504.07,37700.0,35410.0,37652.51,240308.078,8788925454.96376,2331826,121022.039,4426236187.28981,BTCUSDT,1d,345764.0,37578.3732068966,136.15536292,18618402.69150435,155271502.21695518,1187019.0,20823531150112.0,155271502.21695888,325537.886238,39131400.43937232,344425.0,681585747518.75,4985868433.536457,136.70351646950778
2021-02-04,37651.92,38833.0,36233.0,36976.93,306715.022,11507154016.35826,2825262,150086.367,5633298481.01459,BTCUSDT,1d,367536.0,37129.2029376972,165.7297522,18619402.69150435,165622935.5324627,1226684.0,20823531150112.0,165622935.69808948,325733.22657,43879560.21728376,367788.0,684796936012.5,6269136960.242842,109.23304760372848
2021-02-05,36975.19,38411.82,36586.68,38362.65,196277.444,7395595524.77548,2144343,97203.231,3663358803.14247,BTCUSDT,1d,360061.0,38045.4136084161,145.13815235,18620458.89630735,174939225.66548,1257476.0,20823531150112.0,174939225.83110696,325939.027519,45671119.753917314,360541.0,706325499468.75,6157892770.648826,114.70246816173905
2021-02-06,38357.17,40992.4,38269.0,39249.54,310826.315,12369698321.04784,3050313,154728.277,6158712068.9744,BTCUSDT,1d,328082.0,39341.727081239,113.57962539,18621452.52046635,169173097.28623727,1147256.0,21384451039675.53,169021265.50315762,326159.490668,45346981.33210906,333886.0,760334079768.75,4577756277.630126,166.09317614487983
2021-02-07,39249.53,39757.87,37403.27,38849.25,296721.925,11466152232.53475,2896234,143721.734,5556013185.10293,BTCUSDT,1d,286807.0,39003.0121817651,84.7209373,18622427.52046635,166219497.49211165,1159518.0,21434395961349.0,166219498.0035569,326363.786006,41085629.48255814,286364.0,707459040062.5,3515624989.356609,201.2327942270007
2021-02-08,38849.24,47146.0,38037.0,46451.32,440167.093,18769855154.62719,4374347,223454.335,9531054201.64643,BTCUSDT,1d,340919.0,46121.9340724722,138.95588944,18623440.02046635,172612555.61907768,1249543.0,21434395961349.0,172612555.6190783,326581.121143,48670642.79997875,335223.0,806581457053.1249,8364117755.063739,96.43353676660168
2021-02-09,46451.32,48266.36,45057.65,46492.54,381477.426,17820342806.81088,3957333,185490.943,8668372535.76928,BTCUSDT,1d,359788.0,46548.1619912332,195.65241814,18624333.77046635,152367873.85185272,1174227.0,21434395961349.0,152367873.16992718,326806.012404,51636507.49752802,360137.0,863829673612.5,10834628125.018211,79.72859461764388
2021-02-10,46492.53,47475.0,43770.0,44850.0,334979.017,15286260787.69888,3259151,163672.458,7471185203.89336,BTCUSDT,1d,340736.0,45078.128350263,170.13010658,18625227.52046635,152367873.85185272,1191329.0,21434395961349.0,152367873.16992718,326988.781601,49429153.26156691,340758.0,846518687221.875,7305646115.878271,115.87184402239666
2021-02-11,44850.0,48810.0,44038.97,48060.21,330540.045,15468624715.76271,3326357,164596.168,7703204734.55109,BTCUSDT,1d,301861.0,47892.8409181765,186.19209735,18626033.77046635,137450738.2222654,1052110.0,21434395961349.0,137450738.7337105,327173.361167,47377470.06192563,304739.0,878615179712.5,6333458804.686527,138.7259642491646
